run_id,mode,pair_group,pair_id,seed,source_task,target_task,task_name,num_classes,num_experts,top_k,fixed_k,dynamic_k,fixed_ratio,source_ref_run_id,source_stats_path,fixed_experts,best_val_epoch,best_val_acc,best_test_acc,best_test_macro_f1,best_test_loss,best_test_routing_entropy,final_test_acc,final_test_macro_f1,final_test_loss,final_test_routing_entropy,train_size,val_size,test_size,checkpoint_path,config_path,run_dir,log_path,fixed_experts_layer0,resolved_fixed_path
hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F1_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,16,8,1,7,0.125,ref_medium_sized_mammals_E16_K8_s1,./results/runs/ref_medium_sized_mammals_E16_K8_s1/expert_stats_last3.json,[14],10,0.43999998044967653,0.46399999809265136,0.45740160464611995,1.3193993701934814,2.3307557702064514,0.46399999809265136,0.45740160464611995,1.3193993701934814,2.3307557702064514,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F1_s1.log,14,results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F1_s1/resolved_fixed_experts.json
hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F2_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,16,8,2,6,0.25,ref_medium_sized_mammals_E16_K8_s1,./results/runs/ref_medium_sized_mammals_E16_K8_s1/expert_stats_last3.json,"[14, 7]",10,0.4279999897480011,0.4419999961853027,0.4262161798602476,1.3698162145614623,2.3064996004104614,0.4419999961853027,0.4262161798602476,1.3698162145614623,2.3064996004104614,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F2_s1.log,"14,7",results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F2_s1/resolved_fixed_experts.json
hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F4_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,16,8,4,4,0.5,ref_medium_sized_mammals_E16_K8_s1,./results/runs/ref_medium_sized_mammals_E16_K8_s1/expert_stats_last3.json,"[14, 7, 6, 2]",8,0.43999998426437376,0.46400000047683715,0.4495995446242925,1.363380223274231,2.3439806699752808,0.47800000286102295,0.4710797598027893,1.3117666025161743,2.3076010942459106,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F4_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F4_s1.log,"14,7,6,2",results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F4_s1/resolved_fixed_experts.json
hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F6_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,16,8,6,2,0.75,ref_medium_sized_mammals_E16_K8_s1,./results/runs/ref_medium_sized_mammals_E16_K8_s1/expert_stats_last3.json,"[14, 7, 6, 2, 15, 9]",8,0.43999999451637267,0.46800000238418576,0.4560091534481779,1.3774472999572753,2.266430675983429,0.45599999833106997,0.4435411723345422,1.3530869674682617,2.231504440307617,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F6_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F6_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F6_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F6_s1.log,"14,7,6,2,15,9",results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E16_K8_F6_s1/resolved_fixed_experts.json
fix_p05_medium_sized_mammals_to_small_mammals_E16_K8_F8_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,16,8,8,0,1.0,ref_medium_sized_mammals_E16_K8_s1,./results/runs/ref_medium_sized_mammals_E16_K8_s1/expert_stats_last3.json,"[14, 7, 6, 2, 15, 9, 0, 8]",8,0.4479999845027924,0.46000000071525576,0.44373732959820866,1.4069517383575438,2.4378525614738464,0.43599999642372134,0.42202382055248516,1.3687460050582885,2.4707144498825073,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/fix_p05_medium_sized_mammals_to_small_mammals_E16_K8_F8_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/fix_p05_medium_sized_mammals_to_small_mammals_E16_K8_F8_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/fix_p05_medium_sized_mammals_to_small_mammals_E16_K8_F8_s1,/root/autodl-tmp/projects/six_moe/logs/fix_p05_medium_sized_mammals_to_small_mammals_E16_K8_F8_s1.log,"14,7,6,2,15,9,0,8",results/runs/fix_p05_medium_sized_mammals_to_small_mammals_E16_K8_F8_s1/resolved_fixed_experts.json
hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F1_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,4,1,3,0.25,ref_medium_sized_mammals_E32_K4_s1,./results/runs/ref_medium_sized_mammals_E32_K4_s1/expert_stats_last3.json,[31],10,0.4639999854564667,0.5020000026226044,0.5027522138773126,1.2692363576889039,2.715415894985199,0.5020000026226044,0.5027522138773126,1.2692363576889039,2.715415894985199,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F1_s1.log,31,results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F1_s1/resolved_fixed_experts.json
hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F2_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,4,2,2,0.5,ref_medium_sized_mammals_E32_K4_s1,./results/runs/ref_medium_sized_mammals_E32_K4_s1/expert_stats_last3.json,"[31, 30]",10,0.4799999945163727,0.49400000023841856,0.48962923702538086,1.278406065940857,2.560179829597473,0.49400000023841856,0.48962923702538086,1.278406065940857,2.560179829597473,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F2_s1.log,"31,30",results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F2_s1/resolved_fixed_experts.json
hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F3_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,4,3,1,0.75,ref_medium_sized_mammals_E32_K4_s1,./results/runs/ref_medium_sized_mammals_E32_K4_s1/expert_stats_last3.json,"[31, 30, 6]",8,0.46399998950958254,0.48000000190734865,0.4638423770063837,1.291389666557312,2.794735074043274,0.527999997138977,0.5258482262706831,1.2561839723587036,2.7702243328094482,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F3_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F3_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F3_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F3_s1.log,"31,30,6",results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K4_F3_s1/resolved_fixed_experts.json
fix_p05_medium_sized_mammals_to_small_mammals_E32_K4_F4_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,4,4,0,1.0,ref_medium_sized_mammals_E32_K4_s1,./results/runs/ref_medium_sized_mammals_E32_K4_s1/expert_stats_last3.json,"[31, 30, 6, 14]",10,0.4759999852180481,0.5079999978542328,0.5073600557008611,1.2848958072662353,3.351702868938446,0.5079999978542328,0.5073600557008611,1.2848958072662353,3.351702868938446,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/fix_p05_medium_sized_mammals_to_small_mammals_E32_K4_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/fix_p05_medium_sized_mammals_to_small_mammals_E32_K4_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/fix_p05_medium_sized_mammals_to_small_mammals_E32_K4_F4_s1,/root/autodl-tmp/projects/six_moe/logs/fix_p05_medium_sized_mammals_to_small_mammals_E32_K4_F4_s1.log,"31,30,6,14",results/runs/fix_p05_medium_sized_mammals_to_small_mammals_E32_K4_F4_s1/resolved_fixed_experts.json
hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F1_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,6,1,5,0.16666666666666666,ref_medium_sized_mammals_E32_K6_s1,./results/runs/ref_medium_sized_mammals_E32_K6_s1/expert_stats_last3.json,[6],10,0.4679999849796295,0.4980000023841858,0.5015166136566384,1.291897545814514,2.9559029936790466,0.4980000023841858,0.5015166136566384,1.291897545814514,2.9559029936790466,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F1_s1.log,6,results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F1_s1/resolved_fixed_experts.json
hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F2_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,6,2,4,0.3333333333333333,ref_medium_sized_mammals_E32_K6_s1,./results/runs/ref_medium_sized_mammals_E32_K6_s1/expert_stats_last3.json,"[6, 31]",10,0.4879999847412109,0.49399999785423276,0.4899378194276859,1.265877911567688,2.856527030467987,0.49399999785423276,0.4899378194276859,1.265877911567688,2.856527030467987,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F2_s1.log,"6,31",results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F2_s1/resolved_fixed_experts.json
hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F4_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,6,4,2,0.6666666666666666,ref_medium_sized_mammals_E32_K6_s1,./results/runs/ref_medium_sized_mammals_E32_K6_s1/expert_stats_last3.json,"[6, 31, 15, 30]",10,0.49199999451637266,0.4979999976158142,0.5020663012775456,1.2749203777313232,2.8849909901618958,0.4979999976158142,0.5020663012775456,1.2749203777313232,2.8849909901618958,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F4_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F4_s1.log,"6,31,15,30",results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K6_F4_s1/resolved_fixed_experts.json
fix_p05_medium_sized_mammals_to_small_mammals_E32_K6_F6_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,6,6,0,1.0,ref_medium_sized_mammals_E32_K6_s1,./results/runs/ref_medium_sized_mammals_E32_K6_s1/expert_stats_last3.json,"[6, 31, 15, 30, 14, 9]",10,0.4719999897480011,0.48600000262260434,0.48057306883820583,1.291164828300476,3.3181316256523132,0.48600000262260434,0.48057306883820583,1.291164828300476,3.3181316256523132,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/fix_p05_medium_sized_mammals_to_small_mammals_E32_K6_F6_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/fix_p05_medium_sized_mammals_to_small_mammals_E32_K6_F6_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/fix_p05_medium_sized_mammals_to_small_mammals_E32_K6_F6_s1,/root/autodl-tmp/projects/six_moe/logs/fix_p05_medium_sized_mammals_to_small_mammals_E32_K6_F6_s1.log,"6,31,15,30,14,9",results/runs/fix_p05_medium_sized_mammals_to_small_mammals_E32_K6_F6_s1/resolved_fixed_experts.json
hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F1_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,8,1,7,0.125,ref_medium_sized_mammals_E32_K8_s1,./results/runs/ref_medium_sized_mammals_E32_K8_s1/expert_stats_last3.json,[14],10,0.4759999897480011,0.49200000023841856,0.49156118431952456,1.2798333101272583,2.968099296092987,0.49200000023841856,0.49156118431952456,1.2798333101272583,2.968099296092987,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F1_s1.log,14,results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F1_s1/resolved_fixed_experts.json
hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F2_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,8,2,6,0.25,ref_medium_sized_mammals_E32_K8_s1,./results/runs/ref_medium_sized_mammals_E32_K8_s1/expert_stats_last3.json,"[14, 31]",10,0.46799998474121096,0.49000000262260435,0.4930118153397479,1.273317728996277,3.0179442763328552,0.49000000262260435,0.4930118153397479,1.273317728996277,3.0179442763328552,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F2_s1.log,"14,31",results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F2_s1/resolved_fixed_experts.json
hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F4_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,8,4,4,0.5,ref_medium_sized_mammals_E32_K8_s1,./results/runs/ref_medium_sized_mammals_E32_K8_s1/expert_stats_last3.json,"[14, 31, 6, 27]",10,0.4799999899864197,0.4880000023841858,0.49153624914322797,1.289677837371826,2.9873805046081543,0.4880000023841858,0.49153624914322797,1.289677837371826,2.9873805046081543,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F4_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F4_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F4_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F4_s1.log,"14,31,6,27",results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F4_s1/resolved_fixed_experts.json
hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F6_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,8,6,2,0.75,ref_medium_sized_mammals_E32_K8_s1,./results/runs/ref_medium_sized_mammals_E32_K8_s1/expert_stats_last3.json,"[14, 31, 6, 27, 16, 22]",10,0.4839999897480011,0.512,0.5109589221745214,1.2655150756835938,2.8866573572158813,0.512,0.5109589221745214,1.2655150756835938,2.8866573572158813,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F6_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F6_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F6_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F6_s1.log,"14,31,6,27,16,22",results/runs/hyb_p05_medium_sized_mammals_to_small_mammals_E32_K8_F6_s1/resolved_fixed_experts.json
fix_p05_medium_sized_mammals_to_small_mammals_E32_K8_F8_s1,hybrid_transfer,main_strong_6,p05_medium_sized_mammals_to_small_mammals,1,medium_sized_mammals,small_mammals,small_mammals,5,32,8,8,0,1.0,ref_medium_sized_mammals_E32_K8_s1,./results/runs/ref_medium_sized_mammals_E32_K8_s1/expert_stats_last3.json,"[14, 31, 6, 27, 16, 22, 29, 9]",10,0.48399999451637266,0.49000000262260435,0.48826040965040995,1.2861444005966187,3.326121211051941,0.49000000262260435,0.48826040965040995,1.2861444005966187,3.326121211051941,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/fix_p05_medium_sized_mammals_to_small_mammals_E32_K8_F8_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/fix_p05_medium_sized_mammals_to_small_mammals_E32_K8_F8_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/fix_p05_medium_sized_mammals_to_small_mammals_E32_K8_F8_s1,/root/autodl-tmp/projects/six_moe/logs/fix_p05_medium_sized_mammals_to_small_mammals_E32_K8_F8_s1.log,"14,31,6,27,16,22,29,9",results/runs/fix_p05_medium_sized_mammals_to_small_mammals_E32_K8_F8_s1/resolved_fixed_experts.json
hyb_p05_small_mammals_to_medium_sized_mammals_E8_K4_F1_s1,hybrid_transfer,main_strong_6,p05_small_mammals_to_medium_sized_mammals,1,small_mammals,medium_sized_mammals,medium_sized_mammals,5,8,4,1,3,0.25,ref_small_mammals_E8_K4_s1,./results/runs/ref_small_mammals_E8_K4_s1/expert_stats_last3.json,[5],9,0.5839999775886535,0.5080000019073486,0.4862359345294129,1.2044632835388183,1.670635163784027,0.5600000014305114,0.5363136377378084,1.0693465709686278,1.7165679931640625,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_small_mammals_to_medium_sized_mammals_E8_K4_F1_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_small_mammals_to_medium_sized_mammals_E8_K4_F1_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_small_mammals_to_medium_sized_mammals_E8_K4_F1_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_small_mammals_to_medium_sized_mammals_E8_K4_F1_s1.log,5,results/runs/hyb_p05_small_mammals_to_medium_sized_mammals_E8_K4_F1_s1/resolved_fixed_experts.json
hyb_p05_small_mammals_to_medium_sized_mammals_E8_K4_F2_s1,hybrid_transfer,main_strong_6,p05_small_mammals_to_medium_sized_mammals,1,small_mammals,medium_sized_mammals,medium_sized_mammals,5,8,4,2,2,0.5,ref_small_mammals_E8_K4_s1,./results/runs/ref_small_mammals_E8_K4_s1/expert_stats_last3.json,"[5, 6]",10,0.5999999723434448,0.5560000038146973,0.5421284051257864,1.0869889507293702,1.6807553172111511,0.5560000038146973,0.5421284051257864,1.0869889507293702,1.6807553172111511,2250,250,500,/root/autodl-tmp/projects/six_moe/checkpoints/hyb_p05_small_mammals_to_medium_sized_mammals_E8_K4_F2_s1/best.pt,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_small_mammals_to_medium_sized_mammals_E8_K4_F2_s1/config_snapshot.yaml,/root/autodl-tmp/projects/six_moe/results/runs/hyb_p05_small_mammals_to_medium_sized_mammals_E8_K4_F2_s1,/root/autodl-tmp/projects/six_moe/logs/hyb_p05_small_mammals_to_medium_sized_mammals_E8_K4_F2_s1.log,"5,6",results/runs/hyb_p05_small_mammals_to_medium_sized_mammals_E8_K4_F2_s1/resolved_fixed_experts.json
